scene_id,image_id,target_name,target_candidate_count,integrated_candidate_count,candidate_count_difference,target_top_instance,integrated_top_matched_instance,target_top_score,integrated_top_target_score,integrated_top_score,integrated_top_part_id,integrated_top_iou,top1_match,target_top1_in_integrated_top3,integrated_top1_in_target_top3,integrated_top1_in_target_top5,top3_overlap_count,top3_overlap_fraction,top5_overlap_count,top5_overlap_fraction,predicted_rank_of_target_top,reciprocal_rank,ndcg_at_3,ndcg_at_5,regret,false_positive_count_at_iou_threshold,missed_target_count_at_iou_threshold,mean_matched_iou_at_threshold,median_matched_iou_at_threshold
000015,000012,known_mask_ranker,18,18,0,2,1,0.91788649559021,0.8987038731575012,0.8845618367195129,13,0.8554329239856987,0,1,1,1,2,0.6666666666666666,4,0.8,2,0.5,0.9941230267379422,0.9956293923723373,0.01918262243270874,0,0,0.7914691315727567,0.7958336552864459
000015,000013,heuristic_dataset_masks,18,18,0,6,11,0.9502563665531716,0.8513257286222465,0.9268239140510559,13,0.7481029363246453,0,1,0,0,2,0.6666666666666666,3,0.6,2,0.5,0.9677235423493359,0.9754210041867558,0.09893063793092505,0,0,0.8106194337180205,0.8170645179439253
000015,000013,known_mask_ranker,18,18,0,6,11,0.9444517493247986,0.8336801528930664,0.9268239140510559,13,0.7481029363246453,0,1,0,0,1,0.3333333333333333,3,0.6,2,0.5,0.9477500278582971,0.9623455214060217,0.11077159643173218,0,0,0.8106194337180205,0.8170645179439253
000015,000014,heuristic_dataset_masks,18,18,0,5,5,0.9644180297553671,0.9644180297553671,0.8940207958221436,13,0.860823122840088,1,1,1,1,2,0.6666666666666666,3,0.6,1,1.0,0.9917414326971844,0.9942507262500235,0.0,0,0,0.8138347489891039,0.8243642396120449
000015,000014,known_mask_ranker,18,18,0,5,5,0.9136325716972351,0.9136325716972351,0.8940207958221436,13,0.860823122840088,1,1,1,1,3,1.0,3,0.6,1,1.0,1.0,0.9914319499895693,0.0,0,0,0.8138347489891039,0.8243642396120449
000015,000015,heuristic_dataset_masks,18,18,0,2,2,0.9756067975027393,0.9756067975027393,0.9230796098709106,13,0.7891750996626802,1,1,1,1,3,1.0,4,0.8,1,1.0,1.0,0.9956610768127294,0.0,0,0,0.8101089553214975,0.819041688569163
000015,000015,known_mask_ranker,18,18,0,2,2,0.9473760724067688,0.9473760724067688,0.9230796098709106,13,0.7891750996626802,1,1,1,1,3,1.0,4,0.8,1,1.0,1.0,0.9969347642678458,0.0,0,0,0.8101089553214975,0.819041688569163
000015,000016,heuristic_dataset_masks,18,19,1,6,6,0.9429084865209083,0.9429084865209083,0.9190499186515808,13,0.8062876254180602,1,1,1,1,3,1.0,4,0.8,1,1.0,1.0,0.9916951926973885,0.0,1,0,0.8143100886529102,0.817898597899367
000015,000016,known_mask_ranker,18,19,1,6,6,0.9399213194847107,0.9399213194847107,0.9190499186515808,13,0.8062876254180602,1,1,1,1,3,1.0,4,0.8,1,1.0,1.0,0.9862775113383473,0.0,1,0,0.8143100886529102,0.817898597899367
000015,000017,heuristic_dataset_masks,18,18,0,5,4,0.9542245739545063,0.9086811137632229,0.8788169026374817,13,0.8549291130893505,0,1,1,1,3,1.0,3,0.6,3,0.3333333333333333,0.9885501946108889,0.9714549042622909,0.045543460191283414,0,0,0.8147710658126479,0.8225422688648524
000015,000017,known_mask_ranker,18,18,0,1,4,0.8917142152786255,0.8637307286262512,0.8788169026374817,13,0.8549291130893505,0,1,1,1,3,1.0,3,0.6,2,0.5,0.9928356760389397,0.9906669256399772,0.027983486652374268,0,0,0.8147710658126479,0.8225422688648524
000015,000018,heuristic_dataset_masks,18,18,0,2,9,0.9380884445447617,0.9228973160933143,0.9281328916549683,13,0.8427526595744681,0,1,1,1,2,0.6666666666666666,3,0.6,2,0.5,0.97137868524423,0.9856009499050913,0.015191128451447433,0,0,0.8080670885629684,0.8173701532409652
000015,000018,known_mask_ranker,18,18,0,2,9,0.9412476420402527,0.9146901965141296,0.9281328916549683,13,0.8427526595744681,0,1,1,1,2,0.6666666666666666,4,0.8,2,0.5,0.9647024632799106,0.9773152569388779,0.026557445526123047,0,0,0.8080670885629684,0.8173701532409652
000015,000019,heuristic_dataset_masks,18,18,0,0,0,0.9526265104910517,0.9526265104910517,0.8983962535858154,13,0.8506701631701632,1,1,1,1,2,0.6666666666666666,4,0.8,1,1.0,0.9891768166487986,0.9948477156177811,0.0,0,0,0.8145271426246511,0.81651715261658
000015,000019,known_mask_ranker,18,18,0,0,0,0.915380597114563,0.915380597114563,0.8983962535858154,13,0.8506701631701632,1,1,1,1,2,0.6666666666666666,4,0.8,1,1.0,0.9938424655996573,0.9951373270833329,0.0,0,0,0.8145271426246511,0.81651715261658
000015,000020,heuristic_dataset_masks,18,18,0,2,2,0.9677662329318252,0.9677662329318252,0.8940044045448303,13,0.7854212685389713,1,1,1,1,2,0.6666666666666666,5,1.0,1,1.0,0.9962890989448534,0.9991267971592755,0.0,0,0,0.8056743587285918,0.8199420360970683
000015,000020,known_mask_ranker,18,18,0,2,2,0.9234163761138916,0.9234163761138916,0.8940044045448303,13,0.7854212685389713,1,1,1,1,3,1.0,4,0.8,1,1.0,1.0,0.9997999099349486,0.0,0,0,0.8056743587285918,0.8199420360970683
000015,000021,heuristic_dataset_masks,18,18,0,6,6,0.961789452542077,0.961789452542077,0.9134535193443298,13,0.797174171398389,1,1,1,1,2,0.6666666666666666,4,0.8,1,1.0,0.9707053305046346,0.9883506352704087,0.0,0,0,0.81303866598359,0.8229239040395717
000015,000021,known_mask_ranker,18,18,0,6,6,0.937167227268219,0.937167227268219,0.9134535193443298,13,0.797174171398389,1,1,1,1,1,0.3333333333333333,4,0.8,1,1.0,0.9645420451684722,0.9845442840056797,0.0,0,0,0.81303866598359,0.8229239040395717
000015,000022,heuristic_dataset_masks,18,18,0,5,5,0.9588479534606505,0.9588479534606505,0.8780258297920227,13,0.8633975481611208,1,1,1,1,2,0.6666666666666666,4,0.8,1,1.0,0.9973412231022862,0.9931528007142629,0.0,0,0,0.8205649313440195,0.8217950660555494
000015,000022,known_mask_ranker,18,18,0,5,5,0.8980684876441956,0.8980684876441956,0.8780258297920227,13,0.8633975481611208,1,1,1,1,2,0.6666666666666666,4,0.8,1,1.0,0.9972469287202592,0.9960328256570542,0.0,0,0,0.8205649313440195,0.8217950660555494
000015,000023,heuristic_dataset_masks,18,18,0,2,2,0.9572563126014302,0.9572563126014302,0.9144201874732971,13,0.8124901185770751,1,1,1,1,2,0.6666666666666666,3,0.6,1,1.0,0.9991009046775491,0.983712703530234,0.0,0,0,0.8049997469854923,0.806326892349094
000015,000023,known_mask_ranker,18,18,0,2,2,0.9393482208251953,0.9393482208251953,0.9144201874732971,13,0.8124901185770751,1,1,1,1,3,1.0,4,0.8,1,1.0,1.0,0.9851515507854718,0.0,0,0,0.8049997469854923,0.806326892349094
000015,000024,heuristic_dataset_masks,18,18,0,0,0,0.9519859160506827,0.9519859160506827,0.8847189545631409,13,0.8454043048283886,1,1,1,1,2,0.6666666666666666,4,0.8,1,1.0,0.992187377666313,0.9959671602451539,0.0,0,0,0.8084373056830972,0.8124376515763069
000015,000024,known_mask_ranker,18,18,0,0,0,0.9163262844085693,0.9163262844085693,0.8847189545631409,13,0.8454043048283886,1,1,1,1,2,0.6666666666666666,4,0.8,1,1.0,0.995160319512784,0.9963030779434722,0.0,0,0,0.8084373056830972,0.8124376515763069
000020,000000,heuristic_dataset_masks,41,37,-4,11,14,0.8397308774163078,0.8295831785832928,0.9436963200569153,8,0.5842812823164426,0,0,1,1,1,0.3333333333333333,3,0.6,14,0.07142857142857142,0.9672733824083848,0.9639799327580535,0.010147698833015029,3,7,0.6369344816555711,0.6332180042107107
000020,000000,known_mask_ranker,41,37,-4,11,14,0.9569289684295654,0.9481555223464966,0.9436963200569153,8,0.5842812823164426,0,0,1,1,1,0.3333333333333333,3,0.6,14,0.07142857142857142,0.972491651795148,0.9693540151531969,0.008773446083068848,3,7,0.6369344816555711,0.6332180042107107
000020,000001,heuristic_dataset_masks,41,43,2,37,29,0.9685657457424278,0.9552745630386827,0.9376187920570374,8,0.6070816676185037,0,1,1,1,3,1.0,4,0.8,2,0.5,0.9975912402528124,0.991463495863274,0.013291182703745075,9,8,0.6575885165315205,0.6345849180289995
000020,000001,known_mask_ranker,41,43,2,37,29,0.9477576613426208,0.93751060962677,0.9376187920570374,8,0.6070816676185037,0,1,1,1,3,1.0,4,0.8,2,0.5,0.9981162896195385,0.9901854699350302,0.01024705171585083,9,8,0.6575885165315205,0.6345849180289995
000020,000002,heuristic_dataset_masks,41,42,1,5,4,0.9592334391926693,0.9481061514941622,0.9279511570930481,8,0.626984126984127,0,0,1,1,2,0.6666666666666666,4,0.8,13,0.07692307692307693,0.9884599751709634,0.9862176287072071,0.011127287698507127,8,7,0.6463993032708154,0.6565328315174133
000020,000002,known_mask_ranker,41,42,1,4,4,0.9424973130226135,0.9424973130226135,0.9279511570930481,8,0.626984126984127,1,1,1,1,2,0.6666666666666666,4,0.8,1,1.0,0.9962331882697971,0.9884170056182159,0.0,8,7,0.6463993032708154,0.6565328315174133
000020,000003,heuristic_dataset_masks,41,38,-3,29,29,0.9579405302064393,0.9579405302064393,0.9405636787414551,8,0.6016002977298102,1,1,1,1,1,0.3333333333333333,3,0.6,1,1.0,0.9774760284016512,0.9784402005047325,0.0,4,7,0.638780104618657,0.6327929585130176
000020,000003,known_mask_ranker,41,38,-3,29,29,0.9549387693405151,0.9549387693405151,0.9405636787414551,8,0.6016002977298102,1,1,1,1,1,0.3333333333333333,4,0.8,1,1.0,0.9868131374860313,0.985969661705217,0.0,4,7,0.638780104618657,0.6327929585130176
000020,000004,heuristic_dataset_masks,41,47,6,9,31,0.9634457268519422,0.9352924902819983,0.918632447719574,8,0.6347317887706115,0,0,1,1,2,0.6666666666666666,3,0.6,5,0.2,0.9721848195071054,0.9829323791070841,0.02815323656994384,14,8,0.6585224955846528,0.6311325080238422
000020,000004,known_mask_ranker,41,47,6,31,31,0.9356276392936707,0.9356276392936707,0.918632447719574,8,0.6347317887706115,1,1,1,1,2,0.6666666666666666,4,0.8,1,1.0,0.9962862855372006,0.992855373363,0.0,14,8,0.6585224955846528,0.6311325080238422
000020,000005,heuristic_dataset_masks,41,41,0,11,4,0.9613377744876282,0.9287415837088909,0.9362678527832031,8,0.6177240684793555,0,1,1,1,3,1.0,3,0.6,2,0.5,0.9931140465690543,0.976148538176429,0.03259619077873732,8,8,0.6504627642796259,0.6298701298701299
000020,000005,known_mask_ranker,41,41,0,1,4,0.9551741480827332,0.9395923614501953,0.9362678527832031,8,0.6177240684793555,0,1,1,1,3,1.0,3,0.6,3,0.3333333333333333,0.9961503490293871,0.9797617081064862,0.015581786632537842,8,8,0.6504627642796259,0.6298701298701299
000020,000006,heuristic_dataset_masks,41,39,-2,29,29,0.9718719054369132,0.9718719054369132,0.9424369931221008,8,0.6171975695083778,1,1,1,1,3,1.0,5,1.0,1,1.0,0.9964324624793633,0.9973805801388351,0.0,5,7,0.6544813396260952,0.6558571921479257
000020,000006,known_mask_ranker,41,39,-2,29,29,0.9543876051902771,0.9543876051902771,0.9424369931221008,8,0.6171975695083778,1,1,1,1,2,0.6666666666666666,5,1.0,1,1.0,0.9957104712716248,0.9982392910462677,0.0,5,7,0.6544813396260952,0.6558571921479257
000020,000007,heuristic_dataset_masks,41,40,-1,5,8,0.9626079648185012,0.9190101094801745,0.9142537117004395,8,0.5701962475738624,0,0,0,1,1,0.3333333333333333,3,0.6,8,0.125,0.9706249337285336,0.9713838992898473,0.04359785533832672,9,10,0.6343426890604759,0.6347201045523851
000020,000007,known_mask_ranker,41,40,-1,4,8,0.9284997582435608,0.8730143308639526,0.9142537117004395,8,0.5701962475738624,0,1,0,0,2,0.6666666666666666,3,0.6,2,0.5,0.9722369051446976,0.9782109334130835,0.055485427379608154,9,10,0.6343426890604759,0.6347201045523851
000020,000008,heuristic_dataset_masks,41,39,-2,29,29,0.9531763359140569,0.9531763359140569,0.9283992648124695,8,0.6108856088560886,1,1,1,1,2,0.6666666666666666,3,0.6,1,1.0,0.9997776246698357,0.9786889280946957,0.0,5,7,0.6380528758320704,0.6423022786065806
000020,000008,known_mask_ranker,41,39,-2,14,29,0.9478838443756104,0.9433367848396301,0.9283992648124695,8,0.6108856088560886,0,1,1,1,3,1.0,3,0.6,2,0.5,0.9991667274977108,0.9756192282293151,0.004547059535980225,5,7,0.6380528758320704,0.6423022786065806
000020,000009,heuristic_dataset_masks,41,40,-1,37,29,0.9617608412334221,0.942355447517097,0.916399359703064,8,0.5989945862335654,0,0,1,1,2,0.6666666666666666,3,0.6,6,0.16666666666666666,0.9829398697020786,0.9836672091845248,0.019405393716325103,6,7,0.6607276394641803,0.622305304545768
000020,000009,known_mask_ranker,41,40,-1,31,29,0.9368966221809387,0.9144527316093445,0.916399359703064,8,0.5989945862335654,0,1,1,1,2,0.6666666666666666,3,0.6,3,0.3333333333333333,0.9832796867481091,0.9872993678836361,0.02244389057159424,6,7,0.6607276394641803,0.622305304545768
000020,000010,heuristic_dataset_masks,41,42,1,1,1,0.9553998055202088,0.9553998055202088,0.9308417439460754,8,0.6134316134316135,1,1,1,1,3,1.0,3,0.6,1,1.0,1.0,0.9802167753810235,0.0,8,7,0.6453714865426827,0.6316044615257611
000020,000010,known_mask_ranker,41,42,1,1,1,0.9446749687194824,0.9446749687194824,0.9308417439460754,8,0.6134316134316135,1,1,1,1,3,1.0,3,0.6,1,1.0,1.0,0.9803599516769875,0.0,8,7,0.6453714865426827,0.6316044615257611
000020,000011,heuristic_dataset_masks,41,37,-4,29,29,0.9617008210745245,0.9617008210745245,0.9363947510719299,8,0.6081663232815134,1,1,1,1,1,0.3333333333333333,4,0.8,1,1.0,0.9740890855046062,0.9837727899667971,0.0,3,7,0.6509078006987715,0.6535047566714333
000020,000011,known_mask_ranker,41,37,-4,29,29,0.9529632925987244,0.9529632925987244,0.9363947510719299,8,0.6081663232815134,1,1,1,1,1,0.3333333333333333,4,0.8,1,1.0,0.981697663390136,0.9908432557772736,0.0,3,7,0.6509078006987715,0.6535047566714333
000020,000012,heuristic_dataset_masks,41,40,-1,9,4,0.9640981009934734,0.9246254734054545,0.9125586748123169,8,0.6266375545851528,0,0,1,1,2,0.6666666666666666,3,0.6,5,0.2,0.9669471819470637,0.9810231152819325,0.03947262758801884,7,8,0.6447200763415338,0.6349357448833889
000020,000012,known_mask_ranker,41,40,-1,5,4,0.9144320487976074,0.9117465615272522,0.9125586748123169,8,0.6266375545851528,0,1,1,1,2,0.6666666666666666,4,0.8,3,0.3333333333333333,0.9778250782366157,0.9845770470383884,0.0026854872703552246,7,8,0.6447200763415338,0.6349357448833889
000020,000013,heuristic_dataset_masks,41,41,0,11,4,0.9557795182866617,0.8887210928920948,0.914189875125885,8,0.6023246160232462,0,1,0,0,1,0.3333333333333333,3,0.6,2,0.5,0.9682503555426981,0.9739302013169838,0.06705842539456697,7,7,0.6423697372973534,0.6249261677630248
000020,000013,known_mask_ranker,41,41,0,11,4,0.946264922618866,0.9227991700172424,0.914189875125885,8,0.6023246160232462,0,1,0,1,2,0.6666666666666666,4,0.8,2,0.5,0.9930070553092617,0.9859723436111514,0.023465752601623535,7,7,0.6423697372973534,0.6249261677630248
000020,000014,heuristic_dataset_masks,41,41,0,37,29,0.9679945352169842,0.9639253035858965,0.9342504739761353,8,0.6158017041053447,0,1,1,1,3,1.0,4,0.8,2,0.5,0.9992624118930187,0.9940702288118154,0.004069231631087744,7,7,0.6557558218412339,0.6247677037524724
000020,000014,known_mask_ranker,41,41,0,37,29,0.9373281598091125,0.9367098808288574,0.9342504739761353,8,0.6158017041053447,0,1,1,1,3,1.0,4,0.8,2,0.5,0.9998850671317979,0.9935925265047222,0.000618278980255127,7,7,0.6557558218412339,0.6247677037524724
000020,000015,heuristic_dataset_masks,41,40,-1,5,4,0.9678080817531104,0.9590362877687142,0.9126600623130798,8,0.6365413860525744,0,0,1,1,2,0.6666666666666666,2,0.4,9,0.1111111111111111,0.9833322784289086,0.9786786539311862,0.008771793984396203,6,7,0.6521723941675881,0.6408363927856557
000020,000015,known_mask_ranker,41,40,-1,4,4,0.9247767925262451,0.9247767925262451,0.9126600623130798,8,0.6365413860525744,1,1,1,1,2,0.6666666666666666,3,0.6,1,1.0,0.986120741172297,0.9816848556386425,0.0,6,7,0.6521723941675881,0.6408363927856557
000020,000016,heuristic_dataset_masks,41,38,-3,29,29,0.9604013877731197,0.9604013877731197,0.9341883659362793,8,0.596973611367411,1,1,1,1,2,0.6666666666666666,4,0.8,1,1.0,0.9926530668509802,0.9951850312158728,0.0,4,7,0.6491943583788824,0.6382847246478054
000020,000016,known_mask_ranker,41,38,-3,29,29,0.9465023279190063,0.9465023279190063,0.9341883659362793,8,0.596973611367411,1,1,1,1,2,0.6666666666666666,4,0.8,1,1.0,0.9984386677900355,0.9971184520387357,0.0,4,7,0.6491943583788824,0.6382847246478054
000020,000017,heuristic_dataset_masks,41,42,1,31,28,0.9763574918772011,0.9385286231901603,0.9120283722877502,8,0.6184358800991661,0,1,0,1,1,0.3333333333333333,4,0.8,2,0.5,0.9732662119132004,0.9844539199388913,0.03782886868704083,9,8,0.6662234996468005,0.6395663956639567
000020,000017,known_mask_ranker,41,42,1,31,28,0.9272736310958862,0.8856419920921326,0.9120283722877502,8,0.6184358800991661,0,1,0,0,1,0.3333333333333333,3,0.6,2,0.5,0.9818396152419557,0.9874709620202953,0.04163163900375366,9,8,0.6662234996468005,0.6395663956639567
000020,000018,heuristic_dataset_masks,41,42,1,11,1,0.9563125173656162,0.94247343339958,0.918721079826355,8,0.588071229349925,0,1,1,1,3,1.0,3,0.6,3,0.3333333333333333,0.9965783060794424,0.9790656787227651,0.01383908396603617,7,7,0.6386970344784904,0.6157161803713528
000020,000018,known_mask_ranker,41,42,1,1,1,0.937452495098114,0.937452495098114,0.918721079826355,8,0.588071229349925,1,1,1,1,3,1.0,3,0.6,1,1.0,0.9996076508783355,0.9824651718966944,0.0,7,7,0.6386970344784904,0.6157161803713528
000020,000019,heuristic_dataset_masks,41,39,-2,29,29,0.9735689234643821,0.9735689234643821,0.930696964263916,8,0.5759350207782395,1,1,1,1,1,0.3333333333333333,3,0.6,1,1.0,0.9568601564245339,0.9737849300831375,0.0,5,7,0.6491258617941841,0.6556882099504016
000020,000019,known_mask_ranker,41,39,-2,29,29,0.9471422433853149,0.9471422433853149,0.930696964263916,8,0.5759350207782395,1,1,1,1,1,0.3333333333333333,3,0.6,1,1.0,0.964882332129491,0.9792159618608297,0.0,5,7,0.6491258617941841,0.6556882099504016
000020,000020,heuristic_dataset_masks,41,42,1,5,8,0.9646058217339779,0.9086569111372755,0.906387209892273,8,0.5446529504860954,0,0,0,0,0,0.0,1,0.2,8,0.125,0.9348480710376793,0.9566597773825884,0.05594891059670237,12,11,0.6260940172363182,0.6242478891664175
000020,000020,known_mask_ranker,41,42,1,5,8,0.9083543419837952,0.8419477939605713,0.906387209892273,8,0.5446529504860954,0,0,0,0,0,0.0,2,0.4,8,0.125,0.9448577621153446,0.9611483379340632,0.06640654802322388,12,11,0.6260940172363182,0.6242478891664175
000020,000021,heuristic_dataset_masks,41,39,-2,14,14,0.9540024054453693,0.9540024054453693,0.9220757484436035,8,0.6025668914509462,1,1,1,1,2,0.6666666666666666,2,0.4,1,1.0,0.9805862969225152,0.9757109942738533,0.0,5,7,0.6477386056543581,0.636163936661607
000020,000021,known_mask_ranker,41,39,-2,11,14,0.9339613318443298,0.9325393438339233,0.9220757484436035,8,0.6025668914509462,0,1,1,1,2,0.6666666666666666,3,0.6,2,0.5,0.9903115098344152,0.9855796512674032,0.0014219880104064941,5,7,0.6477386056543581,0.636163936661607
000020,000022,heuristic_dataset_masks,41,41,0,37,29,0.9627141579341647,0.957215306003142,0.9194367527961731,8,0.5771519238397461,0,1,1,1,2,0.6666666666666666,4,0.8,2,0.5,0.9963749377885059,0.9937298173163603,0.00549885193102273,7,7,0.6590398768425162,0.6365236272523227
000020,000022,known_mask_ranker,41,41,0,37,29,0.9209285974502563,0.9152873754501343,0.9194367527961731,8,0.5771519238397461,0,1,1,1,2,0.6666666666666666,4,0.8,2,0.5,0.9920382666686504,0.9899245481219953,0.00564122200012207,7,7,0.6590398768425162,0.6365236272523227
000020,000023,heuristic_dataset_masks,41,41,0,4,4,0.951581004201968,0.951581004201968,0.9158275127410889,8,0.606243272335845,1,1,1,1,3,1.0,3,0.6,1,1.0,1.0,0.9838795162883462,0.0,8,8,0.6475397708603626,0.6427385892116183
000020,000023,known_mask_ranker,41,41,0,4,4,0.9165258407592773,0.9165258407592773,0.9158275127410889,8,0.606243272335845,1,1,1,1,3,1.0,3,0.6,1,1.0,1.0,0.9842878046994198,0.0,8,8,0.6475397708603626,0.6427385892116183
000020,000024,heuristic_dataset_masks,41,40,-1,29,29,0.9705375953097815,0.9705375953097815,0.9170400500297546,8,0.5923542770628312,1,1,1,1,2,0.6666666666666666,4,0.8,1,1.0,0.9881809560642931,0.9829735660848888,0.0,6,7,0.6632948374632275,0.6576836540325015
000020,000024,known_mask_ranker,41,40,-1,29,29,0.9446501135826111,0.9446501135826111,0.9170400500297546,8,0.5923542770628312,1,1,1,1,2,0.6666666666666666,3,0.6,1,1.0,0.9909715716843314,0.9864182199708571,0.0,6,7,0.6632948374632275,0.6576836540325015
000025,000000,heuristic_dataset_masks,59,60,1,2,15,0.9447055918052742,0.9111389078876382,0.9144005179405212,1,0.7987997473152243,0,0,0,1,1,0.3333333333333333,3,0.6,10,0.1,0.9706388241237273,0.9790765366979379,0.033566683917636064,7,6,0.7537158693825828,0.7576642335766424
000025,000000,known_mask_ranker,59,60,1,2,15,0.9441695809364319,0.9134239554405212,0.9144005179405212,1,0.7987997473152243,0,0,0,0,1,0.3333333333333333,2,0.4,10,0.1,0.9760030602267264,0.9818806905517844,0.030745625495910645,7,6,0.7537158693825828,0.7576642335766424
000025,000001,heuristic_dataset_masks,59,59,0,4,12,0.9706273078876043,0.9390307843371093,0.9133685827255249,1,0.7960975609756098,0,1,1,1,2,0.6666666666666666,3,0.6,3,0.3333333333333333,0.9833981768697384,0.9742434245013276,0.031596523550495026,5,6,0.751846987722494,0.7703107606907154
000025,000001,known_mask_ranker,59,59,0,4,12,0.92982417345047,0.9229933023452759,0.9133685827255249,1,0.7960975609756098,0,1,1,1,2,0.6666666666666666,3,0.6,3,0.3333333333333333,0.9949318614338301,0.9797009637349663,0.006830871105194092,5,6,0.751846987722494,0.7703107606907154
000025,000002,heuristic_dataset_masks,59,59,0,21,6,0.9524192016292865,0.9311853317048034,0.9150567650794983,1,0.8214650766609881,0,0,1,1,2,0.6666666666666666,4,0.8,4,0.25,0.9822891857322973,0.992564389544537,0.021233869924483062,6,6,0.7712315182510376,0.7769973661106233
000025,000002,known_mask_ranker,59,59,0,6,6,0.9272882342338562,0.9272882342338562,0.9150567650794983,1,0.8214650766609881,1,1,1,1,2,0.6666666666666666,5,1.0,1,1.0,0.9956651092054678,0.9990022671161835,0.0,6,6,0.7712315182510376,0.7769973661106233
000025,000003,heuristic_dataset_masks,59,58,-1,2,2,0.9417947991512928,0.9417947991512928,0.913050651550293,1,0.8070967741935484,1,1,1,1,2,0.6666666666666666,4,0.8,1,1.0,0.9980289231950487,0.9949351802215689,0.0,4,6,0.7457749499014369,0.7567954513965506
000025,000003,known_mask_ranker,59,58,-1,1,2,0.9391248822212219,0.9386079907417297,0.913050651550293,1,0.8070967741935484,0,1,1,1,3,1.0,4,0.8,2,0.5,0.9999043600159275,0.9962909309618735,0.0005168914794921875,4,6,0.7457749499014369,0.7567954513965506
000025,000004,heuristic_dataset_masks,59,63,4,4,14,0.9563095211103934,0.9101653404941171,0.9000926613807678,1,0.7978526471677156,0,0,0,1,1,0.3333333333333333,3,0.6,5,0.2,0.9611611360495156,0.9741299355269804,0.04614418061627623,8,4,0.7681580729326978,0.787141615986099
000025,000004,known_mask_ranker,59,63,4,4,14,0.9172239303588867,0.8818937540054321,0.9000926613807678,1,0.7978526471677156,0,0,0,0,1,0.3333333333333333,2,0.4,5,0.2,0.9748815337137618,0.982506484148155,0.03533017635345459,8,4,0.7681580729326978,0.787141615986099
000025,000005,heuristic_dataset_masks,59,60,1,21,21,0.957784628758,0.957784628758,0.9226968288421631,1,0.8220053835800808,1,1,1,1,1,0.3333333333333333,3,0.6,1,1.0,0.9748802971938338,0.9799568442243546,0.0,6,5,0.7795431046203815,0.7897630691231361
000025,000005,known_mask_ranker,59,60,1,21,21,0.9391251802444458,0.9391251802444458,0.9226968288421631,1,0.8220053835800808,1,1,1,1,1,0.3333333333333333,2,0.4,1,1.0,0.9908416388986406,0.9905317280802931,0.0,6,5,0.7795431046203815,0.7897630691231361
000025,000006,heuristic_dataset_masks,59,60,1,4,17,0.9468938260682792,0.8829337653989938,0.8968081474304199,1,0.6867109634551495,0,0,0,0,1,0.3333333333333333,4,0.8,4,0.25,0.9652883513978675,0.9793892054999771,0.06396006066928539,7,7,0.7327460732545379,0.7501237011380505
000025,000006,known_mask_ranker,59,60,1,5,17,0.9209845066070557,0.8772659301757812,0.8968081474304199,1,0.6867109634551495,0,1,0,0,2,0.6666666666666666,4,0.8,2,0.5,0.9781283918192715,0.9853069278289418,0.043718576431274414,7,7,0.7327460732545379,0.7501237011380505
000025,000007,heuristic_dataset_masks,59,63,4,21,6,0.9478396060635218,0.9465394928905922,0.8918690085411072,1,0.832274011299435,0,0,1,1,2,0.6666666666666666,3,0.6,7,0.14285714285714285,0.9908713478558536,0.9891588620260882,0.0013001131729295512,8,4,0.7377724302851539,0.7614487926727727
000025,000007,known_mask_ranker,59,63,4,6,6,0.9156559705734253,0.9156559705734253,0.8918690085411072,1,0.832274011299435,1,1,1,1,2,0.6666666666666666,4,0.8,1,1.0,0.9995027869434258,0.9989228262570892,0.0,8,4,0.7377724302851539,0.7614487926727727
000025,000008,heuristic_dataset_masks,59,61,2,2,2,0.9432664263403947,0.9432664263403947,0.9292832016944885,1,0.8130284998434074,1,1,1,1,3,1.0,3,0.6,1,1.0,0.9995415935464285,0.972628806887962,0.0,7,5,0.7724025564656962,0.7843407957552155
000025,000008,known_mask_ranker,59,61,2,2,2,0.9395173192024231,0.9395173192024231,0.9292832016944885,1,0.8130284998434074,1,1,1,1,2,0.6666666666666666,3,0.6,1,1.0,0.9989577725552555,0.9735019321685904,0.0,7,5,0.7724025564656962,0.7843407957552155
000025,000009,heuristic_dataset_masks,59,64,5,4,14,0.9736113864202345,0.9084534057349655,0.9014026522636414,1,0.7540923972353583,0,0,0,0,1,0.3333333333333333,3,0.6,4,0.25,0.9672784890845534,0.9793291828884646,0.06515798068526901,8,4,0.758820039092163,0.7791262708068845
000025,000009,known_mask_ranker,59,64,5,4,14,0.924803614616394,0.8825325965881348,0.9014026522636414,1,0.7540923972353583,0,0,0,0,1,0.3333333333333333,4,0.8,4,0.25,0.9766210810876771,0.9863415205637277,0.04227101802825928,8,4,0.758820039092163,0.7791262708068845
000025,000010,heuristic_dataset_masks,59,60,1,21,21,0.9568001603485969,0.9568001603485969,0.9080013036727905,1,0.8517893315327482,1,1,1,1,2,0.6666666666666666,4,0.8,1,1.0,0.9981572689331604,0.9980696939218511,0.0,5,4,0.773892350522363,0.7944400939702427
000025,000010,known_mask_ranker,59,60,1,21,21,0.9287331700325012,0.9287331700325012,0.9080013036727905,1,0.8517893315327482,1,1,1,1,2,0.6666666666666666,4,0.8,1,1.0,0.9991862447281236,0.9988580201128364,0.0,5,4,0.773892350522363,0.7944400939702427
